Fiscal Year 2001,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Paraguay,41,393,13,138,"5,743",76,0,0,83,9,0,157,0,0,1,5,0,0,0,311,18,0,25,21,0,19,6,0,27,0,0,0,0,0,0,33,17,139,18,9,3,0,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,339",0,"7,339",,,
Peru,139,523,65,912,"95,475","1,103",0,0,412,"1,785",0,91,5,0,6,8,0,0,0,"1,582",182,0,94,18,0,331,137,0,561,0,0,458,109,0,5,398,165,"1,483",149,306,75,0,0,154,204,12,1,0,0,0,0,0,0,0,0,0,0,24,5,21,113,0,324,25,4,0,0,149,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,61,2,"107,768",0,"107,768",,,
Suriname,8,55,0,15,"1,081",698,0,0,60,6,0,47,0,0,6,0,0,0,0,38,5,0,10,15,0,12,1,0,9,0,0,0,0,0,0,1,0,11,0,2,0,0,0,6,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"2,109",0,"2,109",,,
Uruguay,45,365,9,16,815,5,0,0,3,166,0,36,3,0,0,1,0,0,0,224,24,0,32,12,0,125,7,0,92,0,0,0,0,0,4,69,32,208,51,2,0,0,0,34,39,3,1,0,0,0,0,0,0,0,0,0,0,19,3,5,11,0,1,3,1,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,486",0,"2,486",,,
Venezuela,138,"1,525",18,448,"111,306",196,0,0,280,650,0,31,6,0,3,21,0,0,0,"4,324",413,0,120,140,0,211,11,0,"1,559",0,0,0,326,0,12,"1,366",126,"1,193",487,82,17,0,0,965,"1,782",43,12,0,0,0,0,0,0,0,0,0,0,110,49,78,406,3,143,63,1,0,0,94,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,13,0,"128,827",0,"128,827",,,
Totals for South America,"1,151","11,079",345,"8,390","555,294","174,085",0,0,"3,911","6,457",3,869,"2,552",0,246,527,0,0,0,"30,295","2,431",0,632,525,3,"2,591",417,0,"8,275",0,0,555,"1,230",0,143,"6,328","1,607","19,112","2,963","1,638",391,0,0,"5,000","7,749",311,26,0,0,1,0,0,0,0,0,4,0,706,162,365,"2,098",11,996,247,24,0,0,"1,271",733,0,0,0,0,34,0,0,0,0,0,0,0,0,0,516,768,49,"865,116",0,"865,116",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,0,1,0,110,"4,207","2,295",0,0,47,"1,196",0,0,0,"8,480",0,1,0,0,0,163,9,0,0,0,0,3,0,0,52,0,0,0,21,0,0,20,5,646,13,5,3,0,0,6,7,6,0,0,0,1,0,0,0,0,0,0,0,4,1,0,7,0,21,0,0,0,0,49,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"17,383",0,"17,383",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,239,,,
Totals for Unknown,0,1,0,110,"4,207","2,295",0,0,47,"1,196",0,0,0,"8,480",0,1,0,0,0,163,9,0,0,0,0,242,0,0,52,0,0,0,21,0,0,20,5,646,13,5,3,0,0,6,7,6,0,0,0,1,0,0,0,0,0,0,0,4,1,0,7,0,21,0,0,0,0,49,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"17,622",0,"17,622",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"9,662","66,398","2,228","84,201","3,527,118","381,431","1,990,402",0,"27,231","167,435",24,"5,697","21,615","8,480","9,309","27,577",0,0,0,"293,357","26,160",0,"5,274","8,825",134,"16,999","1,645",0,"161,643",0,34,"31,523","58,215",0,"1,613","95,967","13,799","261,769","38,189","24,973","3,735",3,1,"59,384","61,154","5,373",285,0,4,"4,282",0,95,121,220,1,8,6,"6,666","1,918","2,287","24,378",125,"8,495","1,020","1,432",186,0,"8,503","3,009",0,0,0,787,"1,041",0,0,0,0,0,0,0,0,0,"9,127","14,805","1,400","7,588,778",0,"7,588,778",,,
