Fiscal Year 2003,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Paraguay,36,275,12,123,"3,137",24,0,0,101,0,0,118,0,0,9,3,0,0,0,162,6,0,11,18,0,42,10,0,46,0,0,0,0,0,0,24,7,109,7,13,1,7,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"4,357",0,"4,357",,,
Peru,87,691,54,684,"49,342",283,0,0,"1,883","1,023",0,57,2,0,1,7,0,0,0,"1,329",141,0,41,32,0,288,104,0,642,0,0,480,182,0,3,457,144,"3,570",99,243,27,132,48,204,274,9,0,0,0,2,0,0,0,0,0,2,0,28,14,18,101,0,145,23,4,0,0,136,68,0,0,0,0,7,0,0,0,0,0,0,0,0,0,103,146,50,"63,410",0,"63,410",,,
Suriname,6,79,0,23,725,638,0,0,82,14,0,86,0,0,5,0,0,0,0,27,0,0,5,0,0,9,0,0,9,0,0,0,0,0,0,1,0,6,1,3,3,1,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"1,737",0,"1,737",,,
Uruguay,47,423,5,126,"7,758",736,0,0,67,98,0,59,2,0,1,2,0,0,0,183,40,0,8,23,1,144,10,0,152,0,0,0,38,0,1,141,46,244,49,5,0,1,0,81,123,1,0,0,0,0,0,0,0,0,0,0,0,15,0,4,12,0,0,2,0,0,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,712",0,"10,712",,,
Venezuela,85,902,8,458,"57,300",198,0,0,225,344,0,47,6,0,0,27,0,0,0,"1,931",204,0,49,129,1,197,3,0,"1,321",0,0,0,395,0,3,"1,473",52,586,211,94,31,64,16,"1,122","2,036",8,0,0,0,0,0,0,0,0,0,0,0,99,15,69,386,1,6,93,0,0,0,97,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,16,4,"70,366",0,"70,366",,,
Totals for South America,"1,058","10,385",206,"8,759","422,269","114,601",0,0,"11,128","5,220",4,"1,011","1,088",0,191,521,0,0,0,"16,972","1,635",0,483,537,4,"2,868",300,0,"8,047",0,0,567,"2,282",0,50,"6,449","1,062","20,393","2,193","1,697",416,776,291,"4,987","7,458",126,10,0,0,4,0,0,0,0,0,2,0,678,151,361,"2,981",2,611,312,25,0,0,"1,203",702,0,0,0,0,28,0,0,0,0,0,0,0,0,0,450,570,225,"664,349",0,"664,349",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,0,0,0,55,"1,719",554,0,0,12,218,0,0,1,"4,631",1,0,0,0,0,35,3,0,0,0,0,2,0,0,7,0,0,0,1,0,0,5,3,135,6,17,1,10,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,85,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,2,"7,532",0,"7,532",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,157,,,
Totals for Unknown,0,0,0,55,"1,719",554,0,0,12,218,0,0,1,"4,631",1,0,0,0,0,35,3,0,0,0,0,159,0,0,7,0,0,0,1,0,0,5,3,135,6,17,1,10,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,85,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,2,"7,689",0,"7,689",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"9,152","73,092","1,259","60,892","2,207,303","271,358","836,407",0,"34,664","210,648",15,"6,160","16,125","4,631","7,590","24,506",0,0,0,"215,695","19,885",0,"4,555","7,194",146,"18,091","1,117",0,"107,196",0,191,"29,882","78,955",0,"1,417","69,289","12,329","253,866","29,796","25,304","3,752","12,403","3,174","57,245","53,571","4,157",144,0,16,"5,364",2,133,91,93,3,11,7,"6,126","2,472","1,552","25,643",95,"7,727",895,"1,579",389,2,"8,636","3,162",0,0,0,423,796,0,20,38,0,0,0,0,0,0,"13,983","12,918","16,302","4,881,634",0,"4,881,634",,,
