Fiscal Year 1998,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Suriname,17,18,0,10,"1,928",805,8,0,74,14,0,44,0,0,4,2,0,0,0,48,1,0,25,22,0,12,1,0,18,0,0,0,0,0,0,3,0,7,1,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,071",0,"3,071",,,
Uruguay,64,519,5,62,"19,874",409,31,0,153,223,0,126,1,0,0,0,0,0,0,147,15,0,11,41,0,117,10,0,59,0,0,0,0,0,1,33,57,210,51,7,0,0,0,16,19,4,1,0,0,0,0,0,0,0,0,0,0,9,0,2,13,0,1,0,3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,306",8,"22,314",,,
Venezuela,80,"1,217",7,696,"92,837",385,54,0,972,718,0,127,28,0,1,9,0,0,0,"3,224",265,0,80,85,0,146,11,1,869,0,0,0,239,0,8,768,108,"1,252",636,61,15,0,0,367,573,42,4,0,0,0,0,0,0,0,0,0,0,36,23,18,347,1,30,47,1,0,0,61,22,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"106,476",20,"106,496",,,
Totals for South America,"1,183","11,386",306,"6,034","556,216","421,163",887,0,"5,685","6,066",4,"1,426","2,519",0,148,172,0,0,0,"30,469","1,955",0,551,733,3,"2,241",386,2,"3,995",0,0,438,478,0,79,"2,847","1,309","13,024","2,758",860,173,0,0,"2,225","3,419",328,14,0,1,1,0,0,0,0,0,2,0,298,107,80,"1,500",7,534,142,28,0,0,610,190,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,"1,085,001",250,"1,085,251",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,2,7,0,294,"3,021","5,635",237,0,93,"1,379",0,1,10,"11,260",0,5,0,0,0,188,5,0,0,1,0,7,0,0,97,0,0,0,0,0,0,60,3,256,14,9,1,0,0,11,7,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,10,0,16,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,656",569,"23,225",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,162,,,
Totals for Unknown,2,7,0,294,"3,021","5,635",237,0,93,"1,379",0,1,10,"11,260",0,5,0,0,0,188,5,0,0,1,0,169,0,0,97,0,0,0,0,0,0,60,3,256,14,9,1,0,0,11,7,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,10,0,16,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,818",569,"23,387",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"10,437","66,998","2,148","192,837","3,226,799","854,738","289,883",0,"31,457","172,955",34,"8,388","20,174","11,260","9,457","20,775",0,0,0,"251,565","21,845",0,"4,957","8,847",150,"15,245","1,614",18,"91,360",0,0,"22,676","20,192",0,"1,830","54,595","11,627","192,451","33,177","12,968","1,499",0,0,"38,307","44,176","6,515",457,0,4,"4,339",0,80,18,150,2,15,11,"4,257","1,778","1,056","20,598",175,"9,291",628,"1,312",0,0,"5,450","1,395",0,0,0,295,530,0,0,0,0,0,0,0,0,0,0,0,0,"5,805,795","8,358","5,814,153",,,
