Fiscal Year 2004,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Paraguay,62,339,12,79,"3,016",20,0,0,491,9,0,244,1,0,10,2,0,0,0,155,18,0,24,48,0,34,6,0,41,0,0,0,0,0,0,38,5,107,16,16,2,6,2,12,22,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,2,0,0,0,0,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"4,873",0,"4,873",,,
Peru,113,517,29,449,"59,412",804,0,0,"7,796","1,354",0,76,0,0,0,3,0,0,0,"1,061",128,0,37,37,0,340,71,0,714,0,0,614,173,0,2,419,99,"3,474",88,269,46,199,70,178,257,1,0,0,0,0,0,0,0,0,0,0,0,35,3,19,126,2,77,26,8,0,0,53,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,48,28,"79,348",0,"79,348",,,
Suriname,12,114,0,35,589,728,0,0,107,4,1,64,0,0,6,2,0,0,0,28,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,11,3,2,0,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"1,727",0,"1,727",,,
Uruguay,57,714,5,370,"8,885","3,043",0,0,207,115,1,92,0,0,0,1,0,0,0,156,11,0,13,12,0,135,7,0,141,0,0,0,42,0,0,105,29,225,33,7,1,2,0,69,91,3,0,0,0,0,0,0,0,0,0,0,0,12,1,6,20,0,2,2,1,0,0,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"14,676",0,"14,676",,,
Venezuela,88,662,5,991,"65,285",625,0,0,293,464,0,42,1,0,3,40,0,0,0,"1,690",192,0,64,198,1,170,9,0,"1,808",0,0,0,397,0,5,"1,659",83,570,161,110,16,60,9,"1,093","1,787",13,0,0,0,0,0,0,0,0,0,0,0,124,40,64,261,2,8,108,0,0,0,110,58,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,3,1,"79,381",0,"79,381",,,
Totals for South America,978,"11,568",187,"8,005","407,960","140,080",0,0,"55,446","6,384",3,"1,557",922,0,205,435,0,0,0,"15,838","1,366",0,491,884,2,"2,917",269,0,"9,414",26,0,708,"2,095",0,46,"6,539","1,132","23,000","1,955","2,101",496,861,342,"4,427","6,374",121,2,0,0,1,0,0,0,0,0,2,0,696,214,336,"2,355",33,493,312,104,0,0,"1,115",568,0,0,0,0,48,0,0,0,0,0,0,0,0,0,235,286,106,"722,040",0,"722,040",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,0,0,0,79,"1,538",559,0,0,12,134,0,1,0,"1,055",0,0,0,0,0,35,2,0,0,0,0,2,0,0,15,0,0,0,5,0,0,15,2,101,16,18,2,17,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,36,0,0,0,0,72,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,"3,744",0,"3,744",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,243,,,
Totals for Unknown,0,0,0,79,"1,538",559,0,0,12,134,0,1,0,"1,055",0,0,0,0,0,35,2,0,0,0,0,245,0,0,15,0,0,0,5,0,0,15,2,101,16,18,2,17,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,36,0,0,0,0,72,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,"3,987",0,"3,987",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"9,562","81,536","1,258","53,245","2,340,795","279,106","740,616",0,"81,292","228,778",21,"7,963","16,896","1,055","8,608","28,213",0,0,0,"218,898","18,893",16,"5,018","10,899",266,"20,017",945,0,"138,965",72,110,"31,774","76,169",0,"1,410","83,128","16,390","254,504","27,875","29,658","4,694","13,623","3,827","62,700","59,164","4,817",95,0,12,"6,234",4,255,49,168,1,8,3,"6,437","2,611","1,679","22,269",211,"8,689",871,"1,570",11,0,"8,806","2,976",0,0,0,908,"1,268",0,74,145,0,0,0,0,0,0,"6,896","7,217","6,856","5,049,099",0,"5,049,099",,,
