Fiscal Year 1999,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Portugal,71,247,17,74,"34,372","5,020",0,0,161,624,0,15,436,0,0,2,0,0,0,484,16,0,21,58,0,28,3,0,124,0,0,0,4,0,1,47,95,440,49,27,1,0,0,74,58,23,0,0,0,205,0,4,0,0,0,0,0,10,12,1,24,1,1,0,2,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,872",0,"42,872",,,
Romania,53,482,0,252,"14,060","4,309",0,0,243,"1,763",0,42,13,0,0,1,0,0,0,779,145,0,31,98,0,51,6,0,396,0,0,0,0,0,7,259,154,"1,606",210,138,13,0,0,38,33,1,0,0,0,0,0,0,0,0,0,0,0,23,0,13,6,1,38,0,0,0,0,15,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"25,298",0,"25,298",,,
Russia,359,"1,785",3,"2,208","58,926","7,531",0,0,968,"9,283",3,114,8,0,4,5,0,0,0,"2,818",261,0,404,228,3,812,1,0,"1,619",0,0,0,40,0,20,"1,762",180,"9,895","1,145","1,189",494,0,0,350,397,7,3,0,0,1,0,0,0,0,0,0,0,158,57,67,"2,160",10,620,111,1,0,0,73,31,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,"106,126",0,"106,126",,,
San Marino,1,4,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,,,
Serbia and Montenegro,0,5,0,158,"6,417","3,875",0,0,369,82,0,0,267,0,3,1,0,0,0,600,36,0,3,0,11,30,2,0,187,0,0,0,0,0,1,110,44,488,62,34,2,0,0,31,20,13,1,0,0,0,0,0,0,0,0,0,0,5,1,2,9,0,12,0,0,0,0,12,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"12,898",0,"12,898",,,
Slovakia,28,210,0,108,"8,752","1,506",0,0,276,51,0,4,238,0,0,1,0,0,0,405,22,0,12,36,0,14,4,0,106,0,0,0,7,0,0,75,62,"2,463",89,25,2,0,0,16,19,1,0,0,0,7,0,0,0,0,0,0,0,7,2,2,19,0,1,6,0,0,0,24,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"14,604",0,"14,604",,,
Slovenia,16,238,0,21,97,42,0,0,5,199,0,1,7,0,38,5,0,0,0,193,0,0,3,29,0,12,1,0,42,0,0,0,1,0,0,3,19,193,21,3,0,0,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,227",0,"1,227",,,
Spain,105,461,1,820,"3,545",276,0,0,17,775,0,6,"1,645",0,60,117,0,0,0,"3,830",59,0,27,24,6,279,10,0,895,0,0,2,19,0,43,202,220,"5,447",521,54,3,0,0,387,423,120,0,0,13,77,0,13,3,36,0,0,0,112,21,23,320,0,173,19,15,0,0,85,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"21,326",0,"21,326",,,
Sweden,39,789,11,427,"1,921","1,114",0,0,8,"1,566",0,1,18,0,88,587,0,0,0,"3,119",41,0,15,66,1,134,11,0,589,0,0,0,88,0,22,197,167,"3,971",288,55,1,0,0,740,862,153,1,0,0,2,0,0,0,0,1,0,0,86,16,16,276,3,33,31,11,0,0,31,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"17,607",0,"17,607",,,
Switzerland,76,230,1,501,"3,606",365,0,0,6,"2,428",0,1,7,0,114,344,0,0,0,"5,305",82,0,2,12,1,95,0,0,474,0,0,2,71,0,34,223,156,"2,028",289,18,1,0,0,553,505,156,2,0,0,5,0,0,0,0,0,0,0,61,5,23,50,0,5,2,2,0,0,43,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"17,896",0,"17,896",,,
Tajikistan,5,29,0,40,121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,0,10,2,0,5,0,0,3,0,0,0,0,0,0,8,1,128,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,456,,,
Turkey,133,696,13,145,"47,001","4,981",0,0,102,"1,083",0,19,447,0,45,34,0,0,0,"5,748",218,0,40,138,0,79,4,0,934,0,0,0,2,0,6,218,87,"1,999",559,24,2,0,0,123,82,31,3,0,0,427,0,22,0,40,0,0,0,37,12,11,6,0,3,2,0,0,0,8,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"65,574",0,"65,574",,,
Turkmenistan,8,29,1,68,40,125,0,0,2,0,0,0,0,0,0,0,0,0,0,42,2,0,12,4,0,4,0,0,2,0,0,0,0,0,0,0,0,105,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,457,,,
Ukraine,99,737,1,"2,459","3,370","5,226",0,0,108,"4,021",1,0,89,0,0,0,0,0,0,623,57,0,31,100,0,56,4,0,434,0,0,0,4,0,11,510,3,"2,365",189,849,340,0,0,63,65,2,0,0,0,1,0,0,0,0,0,0,0,22,4,9,166,1,161,9,0,0,0,36,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"22,248",0,"22,248",,,
Uzbekistan,28,233,12,13,"3,076",85,0,0,27,121,0,2,175,0,0,0,0,0,0,303,7,0,11,17,0,32,0,0,30,0,0,0,1,0,35,53,34,601,49,28,8,0,0,9,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,004",0,"5,004",,,
Vatican City,9,40,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,,,
Totals for Europe,"2,866","17,042",160,"16,407","508,481","97,312",0,0,"4,578","75,833",5,774,"5,658",0,"2,646","8,969",0,0,0,"64,436","2,122",0,"1,333","2,469",57,"5,171",123,2,"23,334",0,0,121,"1,414",0,729,"11,514","6,571","140,144","9,568","4,588","1,112",0,0,"18,613","17,883","2,796",93,0,18,"4,166",0,209,27,244,5,2,1,"3,177","1,178",728,"11,441",92,"2,408",343,941,0,0,"1,461",405,0,0,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,"1,081,904",0,"1,081,904",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,4,32,0,10,"2,595","1,308",0,0,11,14,0,1,1,0,0,0,0,0,0,110,1,0,0,0,0,3,0,0,9,0,0,0,11,0,0,1,0,13,1,2,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,150",0,"4,150",,,
"Bahamas, The",36,123,2,75,"2,401","20,539",0,0,14,205,0,28,10,0,0,0,0,0,0,"1,116",52,0,5,3,0,19,0,0,119,0,0,0,0,0,0,16,0,13,6,7,0,0,0,11,5,165,5,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,987",0,"24,987",,,
Barbados,25,131,1,33,"8,068","3,516",0,0,46,64,0,0,2,0,0,0,0,0,0,293,6,0,9,2,0,19,2,0,44,0,0,0,16,0,0,2,1,73,6,3,2,0,0,10,15,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,5,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,447",0,"12,447",,,
Belize,17,60,0,27,"6,124","2,581",0,0,219,81,0,90,1,0,0,0,0,0,0,204,8,0,4,1,0,1,0,0,16,0,0,0,2,0,0,8,0,17,7,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,499",0,"9,499",,,
Canada,186,118,1,32,89,10,0,0,3,84,0,2,15,0,122,883,0,0,0,203,12,0,37,13,1,552,1,0,89,0,0,0,16,0,0,83,76,91,30,969,147,0,0,73,111,7,2,0,4,683,0,2,1,11,1,0,0,13,19,5,59,0,4,2,0,0,0,21,9,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,"4,935",0,"4,935",,,
Costa Rica,54,199,8,91,"49,737",620,0,0,356,612,1,158,12,0,4,3,0,0,0,455,50,0,10,11,0,69,8,0,103,0,0,10,63,0,38,100,65,"1,202",56,45,14,0,0,68,38,21,7,0,0,0,0,0,0,0,0,0,0,2,2,1,21,5,1,3,0,0,0,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,387",0,"54,387",,,
Cuba,90,83,1,"2,283","1,612","3,515",0,0,142,4,1,5,75,0,0,0,0,0,0,21,1,0,66,176,0,65,0,0,14,0,0,0,9,0,2,8,54,37,9,121,25,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,190,5,549,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,197",0,"9,197",,,
Dominica,5,10,0,18,"2,697","1,219",0,0,21,55,0,2,3,0,0,0,0,0,0,133,4,0,0,0,0,2,1,0,9,0,0,0,12,0,0,0,0,8,1,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,226",0,"4,226",,,
Dominican Republic,19,379,50,685,"63,724",479,0,0,192,274,1,43,32,0,1,1,0,0,0,490,7,0,5,9,0,29,26,0,141,0,0,25,738,0,12,191,153,611,32,150,22,0,0,23,37,4,0,0,0,0,0,0,0,0,0,0,0,8,16,6,562,1,10,58,1,0,0,67,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"69,371",0,"69,371",,,
El Salvador,51,287,16,153,"64,167",414,0,0,572,481,0,109,77,0,0,1,0,0,0,295,17,0,15,5,0,39,32,0,51,0,0,2,42,0,0,32,50,289,17,52,12,0,0,15,21,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197,1,6,10,0,0,0,40,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"67,590",0,"67,590",,,
Grenada,3,27,0,53,"3,791","1,741",0,0,22,145,0,0,0,0,0,0,0,0,0,81,3,0,0,0,0,2,1,0,7,0,0,0,19,0,0,1,0,11,0,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,918",0,"5,918",,,
Guatemala,51,362,11,97,"59,213",443,0,0,467,"1,027",1,148,10,0,0,1,0,0,0,439,27,0,12,16,0,51,29,0,75,0,0,5,"1,275",0,3,51,26,245,62,43,8,0,0,27,59,14,0,0,0,0,0,0,0,0,0,0,0,6,1,0,20,0,0,0,2,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,388",0,"64,388",,,
Haiti,30,155,4,144,"19,408","4,708",0,0,620,276,2,270,85,0,0,0,0,0,0,294,11,0,10,18,0,50,14,0,12,0,0,0,11,0,0,0,23,157,2,45,1,0,0,1,6,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,1,120,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,565",0,"26,565",,,
Honduras,44,182,16,40,"26,087",235,0,0,521,"2,154",1,34,63,0,1,0,0,0,0,355,14,0,17,6,0,29,13,0,67,0,0,12,751,0,2,13,11,253,22,70,14,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,125,0,0,0,0,0,0,23,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"31,209",0,"31,209",,,
Jamaica,19,350,1,174,"59,196","1,300",0,0,203,"1,539",0,33,4,0,0,1,0,0,0,"1,452",57,0,5,11,0,60,9,0,182,0,0,0,"4,010",0,2,74,9,"1,106",19,126,22,0,0,21,33,71,0,0,0,0,0,0,0,0,0,0,0,18,71,4,840,0,282,1,3,0,0,14,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"71,331",0,"71,331",,,
Mexico,447,796,112,"13,988","307,510","27,015","676,386",0,756,"2,457",1,19,780,0,297,477,0,0,0,"7,683",621,0,95,25,1,387,40,1,"2,418",0,0,"27,293","19,112",0,156,"1,964",390,"3,378",879,955,146,0,0,"1,949","2,690",195,18,0,0,7,0,0,0,0,0,0,2,170,145,38,"4,813",39,203,87,97,0,0,624,189,0,0,0,463,274,0,0,0,0,0,0,0,0,0,0,0,0,"1,108,588",0,"1,108,588",,,
Nicaragua,11,24,13,171,"13,176",197,0,0,472,797,0,19,12,0,0,0,0,0,0,197,10,0,14,8,0,28,12,0,10,0,0,11,141,0,3,8,11,128,24,12,7,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,606",0,"15,606",,,
Panama,41,353,5,369,"17,993",318,0,0,188,372,1,170,135,0,1,4,0,0,0,709,9,0,9,58,0,40,6,0,120,0,0,6,214,0,1,20,31,257,44,50,21,0,0,26,24,39,1,0,0,0,0,0,0,0,0,0,1,7,0,4,22,0,0,3,12,0,0,17,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"21,715",0,"21,715",,,
Saint Kitts and Nevis,2,13,0,42,"1,770",757,0,0,9,11,0,0,0,0,0,0,0,0,0,115,2,0,1,0,0,4,0,0,9,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,770",0,"2,770",,,
Saint Lucia,2,14,0,82,"5,197","2,309",0,0,39,73,0,0,0,0,0,0,0,0,0,136,6,0,7,0,0,7,0,0,12,0,0,0,0,0,0,4,0,13,0,7,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,919",0,"7,919",,,
Saint Vincent and the Grenadines,2,18,1,76,"2,721","1,233",0,0,45,490,0,0,3,0,0,0,0,0,0,61,1,0,5,1,0,4,2,0,7,0,0,0,1,0,0,1,1,7,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,695",0,"4,695",,,
Trinidad and Tobago,27,143,3,40,"40,763",858,0,0,209,884,0,52,3,0,0,5,0,0,0,925,20,0,8,7,1,90,4,0,222,0,0,0,21,0,2,79,7,110,15,19,6,0,0,23,20,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,93,0,155,0,0,0,0,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"44,863",0,"44,863",,,
Totals for North America,"1,166","3,859",245,"18,683","758,039","75,315","676,386",0,"5,127","12,099",9,"1,183","1,323",0,426,"1,376",0,0,0,"15,767",939,0,334,370,3,"1,550",200,1,"3,736",0,0,"27,364","26,464",0,221,"2,656",908,"8,023","1,234","2,694",452,0,0,"2,270","3,082",610,35,0,4,690,0,2,1,11,1,0,3,250,259,63,"7,105",52,"1,365",166,118,0,0,976,354,0,0,0,483,304,0,0,0,0,0,0,0,0,0,0,0,0,"1,666,356",0,"1,666,356",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,120,"2,705",2,211,"8,200",547,0,0,10,"2,550",0,14,15,0,20,293,0,0,0,"1,189",72,0,29,31,0,241,4,0,"1,651",0,0,93,399,0,38,"1,030",221,"5,982",614,232,40,0,0,"1,410","1,361",64,0,0,0,1,0,0,0,0,0,0,1,257,38,75,520,1,55,10,1,0,0,177,47,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"30,576",0,"30,576",,,
Fiji,12,36,2,18,"1,620","3,424",0,0,85,309,0,20,6,0,0,0,0,0,0,87,35,0,3,0,1,14,0,0,6,0,0,0,0,0,0,8,10,5,0,7,2,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,735",0,"5,735",,,
Kiribati,0,5,0,4,150,69,0,0,66,445,0,5,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,757,,,
Marshall Islands,2,0,0,5,21,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,,,
"Micronesia, Federated States of",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,,,
Nauru,3,4,0,2,30,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,,,
New Zealand,27,368,2,72,"2,566",176,0,0,4,953,0,270,6,0,0,8,0,0,0,328,32,0,15,30,0,81,2,0,463,0,0,189,187,0,12,275,60,"2,087",152,57,0,0,0,339,262,8,0,0,0,1,0,0,0,0,0,0,0,46,11,7,49,0,10,2,3,0,0,89,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"9,265",0,"9,265",,,
Palau,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,,
Papua New Guinea,20,35,2,140,27,621,0,0,66,1,0,16,0,0,0,0,0,0,0,20,7,0,19,38,2,16,1,0,1,0,0,0,0,0,1,0,6,17,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,063",0,"1,063",,,
Samoa,2,17,0,2,"1,425",81,0,0,22,17,0,9,0,0,0,0,0,0,0,41,5,0,0,6,0,3,1,0,1,0,0,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,679",0,"1,679",,,
Solomon Islands,3,13,1,2,66,22,0,0,7,3,0,9,0,0,0,0,0,0,0,1,0,0,1,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,143,,,
Tonga,0,13,5,2,"1,080","1,674",0,0,10,4,0,4,0,0,0,0,0,0,0,28,5,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,895",0,"2,895",,,
Tuvalu,4,11,0,0,14,12,0,0,7,162,0,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,227,,,
Vanuatu,0,8,0,1,43,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,,,
Totals for Oceania,202,"3,215",14,459,"15,243","6,672",0,0,298,"4,448",0,365,27,0,20,301,0,0,0,"1,702",157,0,68,122,3,367,9,0,"2,127",0,0,282,586,0,51,"1,313",300,"8,105",777,301,42,0,0,"1,755","1,629",77,0,0,0,2,0,0,0,0,0,0,1,303,49,82,571,1,94,14,4,0,0,322,79,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"52,565",0,"52,565",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,162,"1,495",24,75,"1,123",77,0,0,8,692,0,105,4,0,49,116,0,0,0,"3,446",215,0,54,58,0,294,17,0,627,0,0,1,41,0,19,302,85,"1,695",440,41,5,0,0,318,366,29,2,0,0,0,0,0,0,0,0,0,0,77,18,32,291,5,37,20,2,0,0,142,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"12,636",0,"12,636",,,
Bolivia,48,557,12,62,"18,012",213,0,0,227,1,0,93,59,0,17,0,0,0,0,520,43,0,35,40,0,175,29,0,52,0,0,0,0,0,0,18,14,183,20,8,1,0,0,9,20,9,2,0,0,0,0,0,0,0,0,0,0,3,1,0,15,0,11,7,1,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,543",0,"20,543",,,
Brazil,197,"2,442",138,"2,033","31,665","243,533",0,0,259,117,0,157,"1,635",0,11,22,0,0,0,"13,985",785,0,86,130,1,721,74,0,"1,581",0,0,8,184,0,35,"1,258",461,"6,095","1,029",128,27,0,0,"1,135","1,670",157,12,0,0,1,0,0,0,0,0,0,0,178,66,44,290,3,170,25,24,0,0,245,215,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"313,034",0,"313,034",,,
Chile,111,"1,416",27,258,"46,294","1,091",0,0,762,"1,091",0,140,20,0,0,4,0,0,0,"1,170",220,0,75,35,0,190,45,0,156,0,0,86,17,0,20,137,162,931,247,31,9,0,0,136,236,7,0,0,0,0,0,0,0,0,0,0,0,24,2,11,55,1,15,4,12,0,0,52,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"55,311",0,"55,311",,,
Colombia,173,"1,286",39,848,"261,661","1,697",0,0,237,"1,372",0,12,11,0,104,113,0,0,0,"6,035",351,0,56,48,0,322,50,0,812,0,0,0,68,0,17,513,352,"1,321",197,370,102,0,0,387,604,71,3,0,0,0,0,0,0,0,0,0,0,29,11,21,619,0,27,29,2,0,0,222,39,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"280,238",0,"280,238",,,
Ecuador,108,704,25,763,"38,035","1,817",0,0,571,319,2,48,122,0,0,12,0,0,0,"1,030",49,0,24,10,0,102,38,0,138,0,0,0,10,0,3,94,51,562,53,67,9,0,0,45,97,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,125,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,104",0,"45,104",,,
Guyana,5,34,1,143,"3,555","2,351",0,0,350,335,1,22,64,0,0,0,0,0,0,96,6,0,8,7,0,41,5,0,22,0,0,0,13,0,0,16,19,16,2,35,9,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7,194",0,"7,194",,,
Paraguay,39,352,5,96,"6,103",53,0,0,86,7,0,78,0,0,6,7,0,0,0,311,4,0,36,29,0,24,6,0,14,0,0,0,0,0,1,8,23,125,20,8,1,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,471",0,"7,471",,,
Peru,129,884,78,"1,441","48,774","3,702",0,0,945,"1,291",0,198,23,0,1,2,0,0,0,"1,089",92,0,115,40,0,348,159,0,330,0,0,468,8,0,4,210,133,525,114,168,29,0,0,72,123,12,2,0,0,2,0,0,0,0,0,2,0,22,4,8,33,0,64,4,7,0,0,97,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"61,792",0,"61,792",,,
