Fiscal Year 2005,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Paraguay,28,255,12,93,"3,382",21,0,0,371,6,0,157,0,0,3,1,0,0,0,163,11,0,9,60,0,36,10,0,40,0,0,0,0,0,0,29,14,122,8,12,0,3,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,883",0,"4,883",,,
Peru,94,533,32,810,"37,929","4,050",0,0,"5,403","1,340",0,102,0,0,2,4,0,0,0,"1,006",118,0,54,18,0,317,122,0,692,0,0,687,158,0,4,400,94,"3,866",110,463,94,208,56,203,316,7,0,0,0,1,0,0,0,0,0,1,0,39,6,12,104,0,66,28,0,0,0,108,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,"59,693",0,"59,693",,,
Suriname,20,87,0,28,"1,074",471,0,0,59,8,0,67,0,0,3,4,0,0,0,30,0,0,6,10,0,5,0,0,7,0,0,0,0,0,0,0,0,7,2,2,0,1,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,904",0,"1,904",,,
Uruguay,42,572,5,169,"7,018","3,278",0,0,266,132,0,148,0,0,0,1,0,0,0,142,12,0,30,44,1,176,12,0,118,0,0,0,31,0,5,99,30,238,32,17,6,3,1,57,75,2,0,0,0,0,0,0,0,0,0,0,0,11,0,3,20,0,7,4,0,0,0,12,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"12,829",0,"12,829",,,
Venezuela,69,658,7,"1,509","82,050",423,0,0,135,561,0,46,0,0,11,37,0,0,0,"1,904",171,0,49,251,0,232,10,0,"1,574",0,0,0,400,0,12,"1,349",112,694,126,126,30,61,27,730,"1,236",21,3,0,0,0,0,0,0,0,0,0,0,93,35,62,308,0,13,96,0,0,0,85,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"95,358",0,"95,358",,,
Totals for South America,880,"11,575",188,"8,585","470,354","104,397",0,0,"46,941","5,926",2,"5,149","1,472",0,196,386,0,0,0,"15,453","1,174",0,507,"1,169",3,"3,113",346,0,"8,568",76,0,797,"2,464",3,109,"5,925","1,297","28,710","1,944","2,872",723,921,370,"4,275","5,607",182,9,0,0,2,0,0,0,0,0,2,0,666,160,320,"2,568",2,500,360,130,0,0,"1,095",547,0,0,0,0,34,0,0,0,0,0,0,0,0,0,18,21,18,"749,111",0,"749,111",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,0,0,1,43,"1,749",609,0,0,11,118,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,8,0,0,13,0,0,0,5,0,0,14,1,52,9,34,2,29,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,26,0,0,0,0,83,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,"2,890",0,"2,890",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,211,,,
Totals for Unknown,0,0,1,43,"1,749",609,0,0,11,118,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,219,0,0,13,0,0,0,5,0,0,14,1,52,9,34,2,29,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,26,0,0,0,0,83,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,"3,101",0,"3,101",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"9,944","83,051","1,227","52,649","2,709,468","245,829","732,566",0,"65,272","229,115",44,"10,537","19,989",0,"8,867","28,290",4,3,0,"237,890","18,061",42,"4,995","13,703",309,"20,930",998,0,"124,099",275,63,"31,892","87,492","1,643","1,763","70,266","16,975","275,161","28,661","33,910","5,308","11,312","3,438","65,458","57,523","5,822",153,0,28,"5,893",1,353,69,201,5,10,4,"6,712","3,387","1,861","23,907",125,"9,611","1,022","1,972",6,0,"8,538","3,267",0,0,0,"1,902","1,941",0,35,65,7,5,0,0,0,0,911,951,"1,165","5,388,951",0,"5,388,951",,,
